RucProveedor;CodFactura;ProductoFactura;UnidadFactura;CostoFactura;CodProducto;Producto;Marca;Categoria;UnidadMedidaCompra;FactorVenta;TipoResultado;ScoreFinal;Rank
20606452714;46184;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;113.22;39304;CARNE GANADEROS DEL SUR ENTREÑA FINA KG;GANADEROS DEL SUR;CARNES;KILOGRAMO;1.0;ALTERNATIVA;0.1427591484878781;2
20606452714;46184;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;113.22;34065;CARNE OREGON FOOD BIFE ANCHO ANGUS KG.;OREGON FOOD;CARNES;KILOGRAMO;1.0;ALTERNATIVA;0.12551684942530847;3
20493654463;76884;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;1190.09;34065;CARNE OREGON FOOD BIFE ANCHO ANGUS KG.;OREGON FOOD;CARNES;KILOGRAMO;1.0;POSIBLE_NUEVO_PRODUCTO;0.25696582641432014;1
20606452714;76884;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;1190.09;39304;CARNE GANADEROS DEL SUR ENTREÑA FINA KG;GANADEROS DEL SUR;CARNES;KILOGRAMO;1.0;ALTERNATIVA;0.25653900594099627;2
20408625107;76884;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;1190.09;18298;JAMON BRAEDT PECHUGA DE PAVO AHUMADA KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.2549360378200052;3
20606452714;68961;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;807.24;34065;CARNE OREGON FOOD BIFE ANCHO ANGUS KG.;OREGON FOOD;CARNES;KILOGRAMO;1.0;POSIBLE_NUEVO_PRODUCTO;0.2577446480390085;1
20493654463;68961;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;807.24;39304;CARNE GANADEROS DEL SUR ENTREÑA FINA KG;GANADEROS DEL SUR;CARNES;KILOGRAMO;1.0;ALTERNATIVA;0.25734050868556535;2
20136974697;68961;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;807.24;18298;JAMON BRAEDT PECHUGA DE PAVO AHUMADA KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.2557514425504253;3
20606452714;76879;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;611.83;34065;CARNE OREGON FOOD BIFE ANCHO ANGUS KG.;OREGON FOOD;CARNES;KILOGRAMO;1.0;POSIBLE_NUEVO_PRODUCTO;0.2583990190640225;1
20606452714;76879;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;611.83;39304;CARNE GANADEROS DEL SUR ENTREÑA FINA KG;GANADEROS DEL SUR;CARNES;KILOGRAMO;1.0;ALTERNATIVA;0.2580013177246405;2
20136974697;76879;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;611.83;18298;JAMON BRAEDT PECHUGA DE PAVO AHUMADA KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.2563975451207952;3
20604863008;48432;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;166.85;29048;SANDALIAS GRENDHA CACAU RAST FEM COLOR NEGRO;GRENDHA;CALZADOS;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.1184550503993737;1
20493654463;48432;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;166.85;17908;AZUCAR SPLENDA ENDULZANTE SIN CALORIAS 100 SOBRES;SPLENDA;FILTRANTES;UNIDAD;1.0;ALTERNATIVA;0.11763502860621639;2
20493654463;48432;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;166.85;6370;AZUCAR SPLENDA ENDULZANTE SIN CALORIAS 50 SOBRES;SPLENDA;FILTRANTES;UNIDAD;1.0;ALTERNATIVA;0.11763502860621639;3
20493654463;84276;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;1068.49;34065;CARNE OREGON FOOD BIFE ANCHO ANGUS KG.;OREGON FOOD;CARNES;KILOGRAMO;1.0;POSIBLE_NUEVO_PRODUCTO;0.2571705620883413;1
20493654463;84276;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;1068.49;39304;CARNE GANADEROS DEL SUR ENTREÑA FINA KG;GANADEROS DEL SUR;CARNES;KILOGRAMO;1.0;ALTERNATIVA;0.256750833898311;2
20408625107;84276;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;1068.49;18298;JAMON BRAEDT PECHUGA DE PAVO AHUMADA KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.25515400217515327;3
20100030838;58138;CARGA TRANSPORTADA VIA AEREA, IQT-LIM CARGA TRANSPORTADA VIA AEREA, IQT-LIM;SERVICIO;183.73;6370;AZUCAR SPLENDA ENDULZANTE SIN CALORIAS 50 SOBRES;SPLENDA;FILTRANTES;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.11781424965268747;1
20100030838;58138;CARGA TRANSPORTADA VIA AEREA, IQT-LIM CARGA TRANSPORTADA VIA AEREA, IQT-LIM;SERVICIO;183.73;17908;AZUCAR SPLENDA ENDULZANTE SIN CALORIAS 100 SOBRES;SPLENDA;FILTRANTES;UNIDAD;1.0;ALTERNATIVA;0.11781424965268747;2
20493654463;58138;CARGA TRANSPORTADA VIA AEREA, IQT-LIM CARGA TRANSPORTADA VIA AEREA, IQT-LIM;SERVICIO;183.73;34065;CARNE OREGON FOOD BIFE ANCHO ANGUS KG.;OREGON FOOD;CARNES;KILOGRAMO;1.0;ALTERNATIVA;0.10765270128328323;3
20606452714;67605;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;121.19;39304;CARNE GANADEROS DEL SUR ENTREÑA FINA KG;GANADEROS DEL SUR;CARNES;KILOGRAMO;1.0;POSIBLE_NUEVO_PRODUCTO;0.16735221066610853;1
20493654463;67605;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;121.19;34065;CARNE OREGON FOOD BIFE ANCHO ANGUS KG.;OREGON FOOD;CARNES;KILOGRAMO;1.0;ALTERNATIVA;0.1411427861892806;2
20493654463;67605;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;121.19;29246;QUESO PICONERO IBERICO DE CABRA KG.;_;LACTEOS;KILOGRAMO;1.0;ALTERNATIVA;0.12864629264206093;3
20493654463;46663;CARGA TRANSPORTADA VIA AEREA, IQT-LIM CARGA TRANSPORTADA VIA AEREA, IQT-LIM;SERVICIO;118.54;36502;WHISKY CHIVAS REGAL EXTRA 13 AÑOS 700 ML;CHIVAS REGAL;LICORES;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.17649826339458943;1
20493654463;46663;CARGA TRANSPORTADA VIA AEREA, IQT-LIM CARGA TRANSPORTADA VIA AEREA, IQT-LIM;SERVICIO;118.54;39304;CARNE GANADEROS DEL SUR ENTREÑA FINA KG;GANADEROS DEL SUR;CARNES;KILOGRAMO;1.0;ALTERNATIVA;0.15872210628298727;2
20606452714;46663;CARGA TRANSPORTADA VIA AEREA, IQT-LIM CARGA TRANSPORTADA VIA AEREA, IQT-LIM;SERVICIO;118.54;34065;CARNE OREGON FOOD BIFE ANCHO ANGUS KG.;OREGON FOOD;CARNES;KILOGRAMO;1.0;ALTERNATIVA;0.13497950901557051;3
20606452714;76946;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;1239.47;34065;CARNE OREGON FOOD BIFE ANCHO ANGUS KG.;OREGON FOOD;CARNES;KILOGRAMO;1.0;POSIBLE_NUEVO_PRODUCTO;0.25689043529903677;1
20493654463;76946;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;1239.47;39304;CARNE GANADEROS DEL SUR ENTREÑA FINA KG;GANADEROS DEL SUR;CARNES;KILOGRAMO;1.0;ALTERNATIVA;0.2564608570690491;2
20221084684;76946;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;1239.47;18298;JAMON BRAEDT PECHUGA DE PAVO AHUMADA KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.2548552972198187;3
20100030838;69779;CARGA TRANSPORTADA VIA AEREA, IQT-LIM CARGA TRANSPORTADA VIA AEREA, IQT-LIM;SERVICIO;197.37;17908;AZUCAR SPLENDA ENDULZANTE SIN CALORIAS 100 SOBRES;SPLENDA;FILTRANTES;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.11790018040360917;1
20493654463;69779;CARGA TRANSPORTADA VIA AEREA, IQT-LIM CARGA TRANSPORTADA VIA AEREA, IQT-LIM;SERVICIO;197.37;6370;AZUCAR SPLENDA ENDULZANTE SIN CALORIAS 50 SOBRES;SPLENDA;FILTRANTES;UNIDAD;1.0;ALTERNATIVA;0.11790018040360917;2
20493654463;69779;CARGA TRANSPORTADA VIA AEREA, IQT-LIM CARGA TRANSPORTADA VIA AEREA, IQT-LIM;SERVICIO;197.37;34065;CARNE OREGON FOOD BIFE ANCHO ANGUS KG.;OREGON FOOD;CARNES;KILOGRAMO;1.0;ALTERNATIVA;0.10546920345136071;3
20493654463;68953;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;707.41;34065;CARNE OREGON FOOD BIFE ANCHO ANGUS KG.;OREGON FOOD;CARNES;KILOGRAMO;1.0;POSIBLE_NUEVO_PRODUCTO;0.25804269192108137;1
20493654463;68953;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;707.41;39304;CARNE GANADEROS DEL SUR ENTREÑA FINA KG;GANADEROS DEL SUR;CARNES;KILOGRAMO;1.0;ALTERNATIVA;0.25764323664849964;2
20408625107;68953;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;707.41;18298;JAMON BRAEDT PECHUGA DE PAVO AHUMADA KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.25605105145386703;3
20606452714;46715;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;680.33;34065;CARNE OREGON FOOD BIFE ANCHO ANGUS KG.;OREGON FOOD;CARNES;KILOGRAMO;1.0;POSIBLE_NUEVO_PRODUCTO;0.258135235691852;1
20493654463;46715;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;680.33;39304;CARNE GANADEROS DEL SUR ENTREÑA FINA KG;GANADEROS DEL SUR;CARNES;KILOGRAMO;1.0;ALTERNATIVA;0.2577366617434315;2
20493654463;46715;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;680.33;18298;JAMON BRAEDT PECHUGA DE PAVO AHUMADA KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.2561423302910526;3
20604863008;84374;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;397.84;29048;SANDALIAS GRENDHA CACAU RAST FEM COLOR NEGRO;GRENDHA;CALZADOS;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.11793610553450457;1
20100030838;84374;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;397.84;17908;AZUCAR SPLENDA ENDULZANTE SIN CALORIAS 100 SOBRES;SPLENDA;FILTRANTES;UNIDAD;1.0;ALTERNATIVA;0.11704124763782445;2
20100030838;84374;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;397.84;6370;AZUCAR SPLENDA ENDULZANTE SIN CALORIAS 50 SOBRES;SPLENDA;FILTRANTES;UNIDAD;1.0;ALTERNATIVA;0.11704124763782445;3
20604863008;84445;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;554.48;29048;SANDALIAS GRENDHA CACAU RAST FEM COLOR NEGRO;GRENDHA;CALZADOS;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.11653529931697568;1
20100030838;84445;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;554.48;17908;AZUCAR SPLENDA ENDULZANTE SIN CALORIAS 100 SOBRES;SPLENDA;FILTRANTES;UNIDAD;1.0;ALTERNATIVA;0.11575732806110131;2
20493654463;84445;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;554.48;6370;AZUCAR SPLENDA ENDULZANTE SIN CALORIAS 50 SOBRES;SPLENDA;FILTRANTES;UNIDAD;1.0;ALTERNATIVA;0.11575732806110131;3
20604863008;67629;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;509.88;29048;SANDALIAS GRENDHA CACAU RAST FEM COLOR NEGRO;GRENDHA;CALZADOS;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.1169966179557102;1
20493654463;67629;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;509.88;17908;AZUCAR SPLENDA ENDULZANTE SIN CALORIAS 100 SOBRES;SPLENDA;FILTRANTES;UNIDAD;1.0;ALTERNATIVA;0.11612351138179663;2
20493654463;67629;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;509.88;6370;AZUCAR SPLENDA ENDULZANTE SIN CALORIAS 50 SOBRES;SPLENDA;FILTRANTES;UNIDAD;1.0;ALTERNATIVA;0.11612351138179663;3
20100030838;47069;CARGA TRANSPORTADA VIA AEREA, IQT-LIM CARGA TRANSPORTADA VIA AEREA, IQT-LIM;SERVICIO;169.54;6370;AZUCAR SPLENDA ENDULZANTE SIN CALORIAS 50 SOBRES;SPLENDA;FILTRANTES;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.1176890090096926;1
20493654463;47069;CARGA TRANSPORTADA VIA AEREA, IQT-LIM CARGA TRANSPORTADA VIA AEREA, IQT-LIM;SERVICIO;169.54;17908;AZUCAR SPLENDA ENDULZANTE SIN CALORIAS 100 SOBRES;SPLENDA;FILTRANTES;UNIDAD;1.0;ALTERNATIVA;0.1176890090096926;2
20606452714;47069;CARGA TRANSPORTADA VIA AEREA, IQT-LIM CARGA TRANSPORTADA VIA AEREA, IQT-LIM;SERVICIO;169.54;34065;CARNE OREGON FOOD BIFE ANCHO ANGUS KG.;OREGON FOOD;CARNES;KILOGRAMO;1.0;ALTERNATIVA;0.11202609306063373;3
20604863008;66553;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;526.34;29048;SANDALIAS GRENDHA CACAU RAST FEM COLOR NEGRO;GRENDHA;CALZADOS;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.11682797961260698;1
20493654463;66553;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;526.34;17908;AZUCAR SPLENDA ENDULZANTE SIN CALORIAS 100 SOBRES;SPLENDA;FILTRANTES;UNIDAD;1.0;ALTERNATIVA;0.11598660511454985;2
20493654463;66553;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;526.34;6370;AZUCAR SPLENDA ENDULZANTE SIN CALORIAS 50 SOBRES;SPLENDA;FILTRANTES;UNIDAD;1.0;ALTERNATIVA;0.11598660511454985;3
20604863008;70449;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;380.31;29048;SANDALIAS GRENDHA CACAU RAST FEM COLOR NEGRO;GRENDHA;CALZADOS;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.11808517309929749;1
20100030838;70449;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;380.31;6370;AZUCAR SPLENDA ENDULZANTE SIN CALORIAS 50 SOBRES;SPLENDA;FILTRANTES;UNIDAD;1.0;ALTERNATIVA;0.11718524974135772;2
20493654463;70449;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;380.31;17908;AZUCAR SPLENDA ENDULZANTE SIN CALORIAS 100 SOBRES;SPLENDA;FILTRANTES;UNIDAD;1.0;ALTERNATIVA;0.11718524974135772;3
20493654463;57171;CARGA TRANSPORTADA VIA AEREA, IQT-LIM CARGA TRANSPORTADA VIA AEREA, IQT-LIM;SERVICIO;289.88;6370;AZUCAR SPLENDA ENDULZANTE SIN CALORIAS 50 SOBRES;SPLENDA;FILTRANTES;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.1178955030503993;1
20493654463;57171;CARGA TRANSPORTADA VIA AEREA, IQT-LIM CARGA TRANSPORTADA VIA AEREA, IQT-LIM;SERVICIO;289.88;17908;AZUCAR SPLENDA ENDULZANTE SIN CALORIAS 100 SOBRES;SPLENDA;FILTRANTES;UNIDAD;1.0;ALTERNATIVA;0.1178955030503993;2
20451340167;57171;CARGA TRANSPORTADA VIA AEREA, IQT-LIM CARGA TRANSPORTADA VIA AEREA, IQT-LIM;SERVICIO;289.88;46044;ENVASE PARA TORTA REDONDA LISA BASE NEGRA.;_;SUMINISTROS - CONSUMO INTERNO;UNIDAD;1.0;ALTERNATIVA;0.10140689613635236;3
20606452714;47022;CARGA TRANSPORTADA VIA AEREA, IQT-LIM CARGA TRANSPORTADA VIA AEREA, IQT-LIM;SERVICIO;159.77;34065;CARNE OREGON FOOD BIFE ANCHO ANGUS KG.;OREGON FOOD;CARNES;KILOGRAMO;1.0;POSIBLE_NUEVO_PRODUCTO;0.1177728883877938;1
20493654463;47022;CARGA TRANSPORTADA VIA AEREA, IQT-LIM CARGA TRANSPORTADA VIA AEREA, IQT-LIM;SERVICIO;159.77;17908;AZUCAR SPLENDA ENDULZANTE SIN CALORIAS 100 SOBRES;SPLENDA;FILTRANTES;UNIDAD;1.0;ALTERNATIVA;0.11757671436434317;2
20493654463;47022;CARGA TRANSPORTADA VIA AEREA, IQT-LIM CARGA TRANSPORTADA VIA AEREA, IQT-LIM;SERVICIO;159.77;6370;AZUCAR SPLENDA ENDULZANTE SIN CALORIAS 50 SOBRES;SPLENDA;FILTRANTES;UNIDAD;1.0;ALTERNATIVA;0.11757671436434317;3
20493654463;84375;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;19.16;32828;JAMON SUIZA AMERICANO MOLDE CHICO KG;SUIZA;EMBUTIDOS;KILOGRAMO;1.0;POSIBLE_NUEVO_PRODUCTO;0.2108550889495795;1
20493654463;84375;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;19.16;14443;HUESO DE CHANCHO KG;_;CARNES;KILOGRAMO;1.0;ALTERNATIVA;0.19294446218397684;2
70293083;84375;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;19.16;3115;CARNE ASADO DE TIRA;_;CARNES;KILOGRAMO;1.0;ALTERNATIVA;0.18819738148610463;3
20606452714;85952;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;1278.77;34065;CARNE OREGON FOOD BIFE ANCHO ANGUS KG.;OREGON FOOD;CARNES;KILOGRAMO;1.0;POSIBLE_NUEVO_PRODUCTO;0.25683318388202503;1
20606452714;85952;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;1278.77;39304;CARNE GANADEROS DEL SUR ENTREÑA FINA KG;GANADEROS DEL SUR;CARNES;KILOGRAMO;1.0;ALTERNATIVA;0.2564014626034289;2
20100067910;85952;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;1278.77;18298;JAMON BRAEDT PECHUGA DE PAVO AHUMADA KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.25479383057076316;3
20604863008;83278;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;179.6;29048;SANDALIAS GRENDHA CACAU RAST FEM COLOR NEGRO;GRENDHA;CALZADOS;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.11858432857609859;1
20100030838;83278;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;179.6;6370;AZUCAR SPLENDA ENDULZANTE SIN CALORIAS 50 SOBRES;SPLENDA;FILTRANTES;UNIDAD;1.0;ALTERNATIVA;0.11775655651335475;2
20100030838;83278;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;179.6;17908;AZUCAR SPLENDA ENDULZANTE SIN CALORIAS 100 SOBRES;SPLENDA;FILTRANTES;UNIDAD;1.0;ALTERNATIVA;0.11775655651335475;3
20100067910;37633;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;82.95;18301;JAMON BRAEDT PECHUGA DE PAVO KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;POSIBLE_NUEVO_PRODUCTO;0.1766877210327842;1
20136974697;37633;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;82.95;18308;LOMO AHUMADO BRAEDT KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.1741888180121949;2
20493654463;37633;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;82.95;29246;QUESO PICONERO IBERICO DE CABRA KG.;_;LACTEOS;KILOGRAMO;1.0;ALTERNATIVA;0.15123062687144057;3
20493654463;65465;CARGA TRANSPORTADA VIA AEREA, IQT-LIM CARGA TRANSPORTADA VIA AEREA, IQT-LIM;SERVICIO;187.03;17908;AZUCAR SPLENDA ENDULZANTE SIN CALORIAS 100 SOBRES;SPLENDA;FILTRANTES;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.11783918050047154;1
20100030838;65465;CARGA TRANSPORTADA VIA AEREA, IQT-LIM CARGA TRANSPORTADA VIA AEREA, IQT-LIM;SERVICIO;187.03;6370;AZUCAR SPLENDA ENDULZANTE SIN CALORIAS 50 SOBRES;SPLENDA;FILTRANTES;UNIDAD;1.0;ALTERNATIVA;0.11783918050047154;2
20493654463;65465;CARGA TRANSPORTADA VIA AEREA, IQT-LIM CARGA TRANSPORTADA VIA AEREA, IQT-LIM;SERVICIO;187.03;34065;CARNE OREGON FOOD BIFE ANCHO ANGUS KG.;OREGON FOOD;CARNES;KILOGRAMO;1.0;ALTERNATIVA;0.10699875236443661;3
20493654463;67631;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;1024.95;34065;CARNE OREGON FOOD BIFE ANCHO ANGUS KG.;OREGON FOOD;CARNES;KILOGRAMO;1.0;POSIBLE_NUEVO_PRODUCTO;0.25725165999191546;1
20606452714;67631;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;1024.95;39304;CARNE GANADEROS DEL SUR ENTREÑA FINA KG;GANADEROS DEL SUR;CARNES;KILOGRAMO;1.0;ALTERNATIVA;0.2568345611725744;2
20100067910;67631;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;1024.95;18298;JAMON BRAEDT PECHUGA DE PAVO AHUMADA KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.2552397392738348;3
20604863008;58169;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;398.9;29048;SANDALIAS GRENDHA CACAU RAST FEM COLOR NEGRO;GRENDHA;CALZADOS;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.11792707660451106;1
20100030838;58169;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;398.9;17908;AZUCAR SPLENDA ENDULZANTE SIN CALORIAS 100 SOBRES;SPLENDA;FILTRANTES;UNIDAD;1.0;ALTERNATIVA;0.11703253485302474;2
20100030838;58169;CARGA TRANSPORTADA VIA AEREA, LIM-IQT CARGA TRANSPORTADA VIA AEREA, LIM-IQT;SERVICIO;398.9;6370;AZUCAR SPLENDA ENDULZANTE SIN CALORIAS 50 SOBRES;SPLENDA;FILTRANTES;UNIDAD;1.0;ALTERNATIVA;0.11703253485302474;3
20493654463;95643;CARGA TRANSPORTADA VIA AEREA, IQT-LIM CARGA TRANSPORTADA VIA AEREA, IQT-LIM;SERVICIO;396.7;6370;AZUCAR SPLENDA ENDULZANTE SIN CALORIAS 50 SOBRES;SPLENDA;FILTRANTES;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.1170613276400689;1
20493654463;95643;CARGA TRANSPORTADA VIA AEREA, IQT-LIM CARGA TRANSPORTADA VIA AEREA, IQT-LIM;SERVICIO;396.7;17908;AZUCAR SPLENDA ENDULZANTE SIN CALORIAS 100 SOBRES;SPLENDA;FILTRANTES;UNIDAD;1.0;ALTERNATIVA;0.1170613276400689;2
